ID_IPEDS,STABBR,year,degree_bach,public,enroll_ftug,grant_federal_t
168290,MA,2013,1,0,215,498191.0
168342,MA,2013,1,0,544,517853.0
168421,MA,2013,1,0,1103,950674.0
168430,MA,2013,1,1,775,1036772.0
168528,MI,2013,1,0,458,924536.0
168546,MI,2013,1,0,346,483306.0
168555,MI,2013,0,0,34,103213.0
168573,MI,2013,0,0,430,1653067.0
168591,MI,2013,1,0,376,530625.0
168607,MI,2013,0,1,316,911697.0
168740,MI,2013,1,0,312,439752.0
168786,MI,2013,1,0,390,660331.0
168847,MI,2013,1,0,641,1705866.0
168883,MI,2013,0,1,305,939755.0
168892,MI,2013,0,0,13,44441.0
169080,MI,2013,1,0,1006,1274473.0
169187,MI,2013,0,0,20,68975.0
169248,MI,2013,1,1,2943,4789310.0
169275,MI,2013,0,1,301,844307.0
169284,MI,2013,0,0,115,440114.0
169327,MI,2013,1,0,43,66882.0
169363,MI,2013,1,0,184,330406.0
169442,MI,2013,1,0,218,269252.0
169479,MI,2013,1,0,452,930829.0
169503,MI,2013,0,0,61,145399.0
169521,MI,2013,0,1,891,2159471.0
169576,MI,2013,0,0,11,50663.0
169655,MI,2013,0,0,242,669273.0
169716,MI,2013,1,0,491,1055066.0
169734,MI,2013,0,0,30,152107.0
169761,MI,2013,0,0,18,67768.0
169798,MI,2013,1,1,2848,6356997.0
169910,MI,2013,1,1,1954,4230771.0
169947,MI,2013,0,0,27,113644.0
169974,MI,2013,0,1,160,394981.0
169983,MI,2013,1,0,375,457557.0
169992,MI,2013,0,1,264,747796.0
170000,MI,2013,1,0,106,289328.0
170037,MI,2013,1,0,359,595178.0
170055,MI,2013,0,1,1893,3907083.0
170082,MI,2013,1,1,4063,5644464.0
170091,MI,2013,1,0,39,108042.0
170240,MI,2013,0,1,1564,5532495.0
170301,MI,2013,1,0,822,844561.0
170444,MI,2013,0,1,829,2520112.0
170532,MI,2013,1,0,453,528065.0
170541,MI,2013,0,1,1040,2613322.0
170550,MI,2013,0,1,297,754811.0
170587,MI,2013,0,1,148,478824.0
170611,MI,2013,0,0,134,265198.0
170620,MI,2013,0,1,392,1103903.0
170639,MI,2013,1,1,398,757829.0
170657,MI,2013,0,1,1768,4406531.0
170675,MI,2013,1,0,353,373758.0
170736,MI,2013,0,0,85,405655.0
170790,MI,2013,0,1,681,1581218.0
170806,MI,2013,1,0,198,317164.0
170842,MI,2013,1,0,170,754107.0
170967,MI,2013,1,0,150,310404.0
170976,MI,2013,1,1,6176,4435611.0
171012,MI,2013,0,0,24,109977.0
171100,MI,2013,1,1,7924,8264110.0
171128,MI,2013,1,1,1252,1624468.0
171137,MI,2013,1,1,908,1868000.0
171146,MI,2013,1,1,665,1523567.0
171155,MI,2013,0,1,432,1274498.0
171225,MI,2013,0,1,258,512434.0
171234,MI,2013,0,1,96,142816.0
171261,MI,2013,0,0,91,339340.0
171304,MI,2013,0,1,491,1172650.0
171322,MI,2013,0,0,300,1339026.0
171395,MI,2013,0,1,254,583868.0
171456,MI,2013,1,1,1642,3322039.0
171465,MI,2013,0,0,22,77258.0
171483,MI,2013,1,1,572,1404450.0
171492,MI,2013,1,0,298,413230.0
171535,MI,2013,0,1,1179,3578182.0
171571,MI,2013,1,1,2453,3540758.0
171599,MI,2013,1,0,278,674742.0
171775,MI,2013,0,0,53,86520.0
171881,MI,2013,1,0,37,70506.0
171988,MI,2013,0,0,89,245132.0
171997,MI,2013,0,0,137,319796.0
172015,MI,2013,0,0,144,384143.0
172033,MI,2013,1,0,1,0.0
172051,MI,2013,1,1,1582,2708810.0
172200,MI,2013,0,1,1101,2683990.0
172264,MI,2013,1,0,300,572319.0
172291,MI,2013,0,1,525,1273080.0
172307,MI,2013,0,1,615,1670388.0
172325,MI,2013,0,0,0,
172334,MI,2013,1,0,366,1018241.0
172422,MI,2013,0,1,129,163130.0
172440,MI,2013,1,0,105,356098.0
172495,MI,2013,0,0,92,128524.0
172608,MI,2013,1,0,0,
172617,MI,2013,0,1,777,1711679.0
172635,MI,2013,0,1,1225,5168152.0
172644,MI,2013,1,1,2075,5664966.0
172671,MI,2013,0,1,155,388226.0
172699,MI,2013,1,1,3158,5452831.0
172802,MI,2013,0,0,7,38500.0
172866,MN,2013,1,0,9,8901.0
172918,MN,2013,0,1,508,878660.0
172927,MN,2013,0,0,30,67019.0
172954,MN,2013,0,1,214,424332.0
172963,MN,2013,0,1,783,1326469.0
173045,MN,2013,1,0,463,1123652.0
173063,MN,2013,0,1,372,812284.0
173115,MN,2013,0,1,77,162036.0
173124,MN,2013,1,1,816,1238079.0
173142,MN,2013,1,0,146,180148.0
173160,MN,2013,1,0,610,849142.0
173203,MN,2013,0,1,557,1305934.0
173258,MN,2013,1,0,527,432670.0
173300,MN,2013,1,0,684,1021912.0
173328,MN,2013,1,0,282,595710.0
173416,MN,2013,0,1,325,463337.0
173452,MN,2013,1,0,164,241510.0
173461,MN,2013,0,1,442,1024049.0
173470,MN,2013,0,0,16,55321.0
173489,MN,2013,1,0,6,27473.0
173559,MN,2013,0,1,808,1600371.0
173638,MN,2013,0,1,287,700379.0
173647,MN,2013,1,0,610,722607.0
173665,MN,2013,1,0,536,1014946.0
173708,MN,2013,0,1,374,917069.0
173726,MN,2013,0,0,13,42338.0
173735,MN,2013,0,1,239,661917.0
173744,MN,2013,0,0,237,472706.0
173799,MN,2013,0,1,468,831885.0
173805,MN,2013,0,1,232,642863.0
173887,MN,2013,1,0,168,564627.0
173902,MN,2013,1,0,555,391398.0
173911,MN,2013,0,1,404,940959.0
173920,MN,2013,1,1,2436,3419948.0
173966,MN,2013,1,0,0,
173984,MN,2013,1,0,27,64654.0
173993,MN,2013,0,1,206,497948.0
174020,MN,2013,1,1,64,193822.0
174066,MN,2013,1,1,5538,5481925.0
174075,MN,2013,1,1,200,382095.0
174118,MN,2013,0,0,115,434955.0
174127,MN,2013,1,0,115,178741.0
174136,MN,2013,0,1,662,1999063.0
174154,MN,2013,1,0,6,6932.0
174190,MN,2013,0,0,56,108174.0
174233,MN,2013,1,1,2050,2256625.0
174251,MN,2013,1,1,468,795844.0
174321,MN,2013,0,0,99,195832.0
174358,MN,2013,1,1,944,1227857.0
174376,MN,2013,0,1,417,930731.0
174385,MN,2013,1,0,0,
174394,MN,2013,1,0,14,35060.0
174428,MN,2013,0,1,859,1770869.0
174437,MN,2013,1,0,246,446345.0
174473,MN,2013,0,1,422,867097.0
174491,MN,2013,1,0,464,616210.0
174507,MN,2013,1,0,9,20935.0
174525,MN,2013,1,0,28,87948.0
174570,MN,2013,0,1,46,100468.0
174604,MN,2013,0,1,60,159461.0
174738,MN,2013,0,1,768,1452094.0
174747,MN,2013,1,0,538,743004.0
174756,MN,2013,0,1,524,1091445.0
174783,MN,2013,1,1,1659,2726886.0
174792,MN,2013,1,0,497,657022.0
174817,MN,2013,1,0,307,463909.0
174844,MN,2013,1,0,752,578954.0
174862,MN,2013,1,0,198,441372.0
174899,MN,2013,1,0,431,594497.0
174914,MN,2013,1,0,1368,1179526.0
174978,MN,2013,0,0,31,121077.0
175005,MN,2013,1,0,419,1026313.0
175014,MN,2013,1,0,161,565329.0
175041,MN,2013,0,1,699,2466873.0
175078,MN,2013,1,1,445,747712.0
175120,MN,2013,0,0,442,1093604.0
175157,MN,2013,0,1,162,329901.0
175227,MN,2013,1,0,192,404530.0
175236,MN,2013,0,1,605,1191322.0
175263,MN,2013,0,1,206,476921.0
175272,MN,2013,1,1,1630,1608210.0
175315,MN,2013,0,1,812,1715920.0
175342,MS,2013,1,1,545,2138078.0
175421,MS,2013,1,0,217,494094.0
175430,MS,2013,1,0,80,160290.0
175494,MS,2013,0,0,110,242065.0
175519,MS,2013,0,1,444,2032823.0
175528,MS,2013,0,0,44,141246.0
175573,MS,2013,0,1,655,2173087.0
175607,MS,2013,0,0,14,68383.0
175616,MS,2013,1,1,381,986598.0
175643,MS,2013,0,1,740,2338805.0
175652,MS,2013,0,1,733,2308863.0
175698,MS,2013,0,0,20,86107.0
175722,MS,2013,0,0,10,51503.0
175786,MS,2013,0,1,2789,9610193.0
175810,MS,2013,0,1,1049,3048009.0
175829,MS,2013,0,1,1436,4507458.0
175856,MS,2013,1,1,1095,4235820.0
175883,MS,2013,0,1,1294,3583644.0
175935,MS,2013,0,1,518,1577385.0
175980,MS,2013,1,0,171,239065.0
176008,MS,2013,0,1,688,2790340.0
176017,MS,2013,1,1,3564,4032248.0
176035,MS,2013,1,1,182,507106.0
176044,MS,2013,1,1,453,2139677.0
176053,MS,2013,1,0,588,842137.0
176062,MS,2013,0,0,71,199961.0
176071,MS,2013,0,1,2085,5913662.0
176080,MS,2013,1,1,3149,4733073.0
176169,MS,2013,0,1,1082,3570829.0
176178,MS,2013,0,1,1774,5619471.0
176239,MS,2013,0,1,1224,3571197.0
176318,MS,2013,1,0,267,1275039.0
176336,MS,2013,1,0,7,16542.0
176354,MS,2013,0,1,646,2254887.0
176372,MS,2013,1,1,1726,4207256.0
176390,MS,2013,0,0,79,199617.0
176406,MS,2013,1,0,153,532635.0
176479,MS,2013,1,0,179,749245.0
176628,MO,2013,1,0,182,365655.0
176664,MO,2013,1,0,56,147631.0
176716,MO,2013,0,0,34,71416.0
176770,MO,2013,1,0,7,13806.0
176789,MO,2013,1,0,36,81169.0
176798,MO,2013,0,1,24,59622.0
176910,MO,2013,1,0,49,146285.0
176947,MO,2013,1,0,291,621037.0
176965,MO,2013,1,1,1746,3102758.0
176983,MO,2013,0,1,44,155133.0
177038,KS,2013,1,0,0,
177056,MO,2013,0,1,9,18743.0
177065,MO,2013,1,0,671,1845264.0
177083,MO,2013,1,0,19,17643.0
177117,MO,2013,1,0,124,261195.0
177135,MO,2013,0,1,967,2613960.0
177144,MO,2013,1,0,220,616058.0
177214,MO,2013,1,0,433,852685.0
177250,MO,2013,0,1,624,1434084.0
177287,MO,2013,0,0,90,248564.0
177302,MO,2013,0,0,338,1120693.0
177339,MO,2013,1,0,458,951255.0
177418,MO,2013,1,0,157,128011.0
177436,MO,2013,0,1,35,121756.0
177472,MO,2013,0,1,2093,5974340.0
177542,MO,2013,1,0,173,197752.0
177551,MO,2013,1,1,182,816476.0
177579,MO,2013,1,0,85,297539.0
177588,MO,2013,0,0,10,19759.0
177603,MO,2013,0,0,17,65385.0
177676,MO,2013,0,1,933,1995783.0
177685,MO,2013,0,0,30,78016.0
177719,MO,2013,1,0,0,
177746,MO,2013,1,0,144,309285.0
177816,MO,2013,1,0,8,5645.0
177870,MO,2013,0,1,10,30290.0
177931,MO,2013,0,1,25,101563.0
177940,MO,2013,1,1,400,1363049.0
177968,MO,2013,1,0,1311,1579608.0
177977,MO,2013,0,1,486,977320.0
177986,MO,2013,1,0,0,
177995,MO,2013,0,1,2473,5166916.0
178004,MO,2013,0,0,1,3395.0
178059,MO,2013,1,0,392,475787.0
178077,MO,2013,0,0,34,91643.0
178110,MO,2013,0,0,17,71889.0
178183,MO,2013,0,0,49,160646.0
178208,MO,2013,1,0,34,32213.0
178217,MO,2013,0,1,744,1980676.0
178244,MO,2013,1,0,262,512591.0
178262,MO,2013,0,0,14,46835.0
178341,MO,2013,1,1,762,1688987.0
178369,MO,2013,1,0,412,991047.0
178387,MO,2013,1,1,845,2053224.0
178396,MO,2013,1,1,6060,6009124.0
178402,MO,2013,1,1,1060,1914479.0
178411,MO,2013,1,1,1244,1323337.0
178420,MO,2013,1,1,464,1068602.0
178448,MO,2013,0,1,904,2259684.0
178466,MO,2013,0,1,30,89026.0
178484,MO,2013,0,0,82,285525.0
178527,MO,2013,0,0,31,106418.0
178615,MO,2013,1,1,1325,1295882.0
178624,MO,2013,1,1,1313,2226864.0
178679,MO,2013,1,0,175,305145.0
178697,MO,2013,1,0,355,901728.0
178721,MO,2013,1,0,157,363177.0
178767,MO,2013,1,0,4,16935.0
178828,MO,2013,0,1,66,263370.0
178891,MO,2013,1,0,515,1077277.0
178989,MO,2013,1,0,0,
179043,MO,2013,1,0,437,413021.0
179052,MO,2013,0,1,50,164136.0
179070,MO,2013,1,0,27,126235.0
179159,MO,2013,1,0,1638,1444347.0
179195,MO,2013,0,0,17,60049.0
179229,MO,2013,0,0,6,33620.0
179238,MO,2013,0,1,29,71175.0
179256,MO,2013,1,0,21,64929.0
179308,MO,2013,0,1,2840,8542126.0
179326,MO,2013,1,0,458,949199.0
179344,MO,2013,0,1,596,1493137.0
179450,MO,2013,1,0,0,
179511,MO,2013,0,0,266,674012.0
179539,MO,2013,0,1,947,2681666.0
179548,MO,2013,1,0,168,402924.0
179557,MO,2013,1,1,1583,2726866.0
179566,MO,2013,1,1,2700,4405913.0
179645,MO,2013,0,1,714,2757409.0
179715,MO,2013,0,1,364,879961.0
179867,MO,2013,1,0,1595,642529.0
179894,MO,2013,1,0,487,902933.0
179919,MO,2013,0,0,147,411285.0
179946,MO,2013,1,0,275,438113.0
179955,MO,2013,1,0,259,448627.0
179964,MO,2013,1,0,193,259229.0
179991,MT,2013,0,0,35,69861.0
180054,MT,2013,0,0,91,180578.0
180063,MT,2013,0,0,31,116675.0
180081,MT,2013,0,1,176,441645.0
180106,MT,2013,1,0,315,252605.0
180151,MT,2013,0,1,111,223096.0
180160,MT,2013,0,1,37,150455.0
180179,MT,2013,1,1,682,1475517.0
180197,MT,2013,0,1,285,679883.0
180203,MT,2013,0,1,25,69440.0
180212,MT,2013,0,1,40,95528.0
180249,MT,2013,0,1,196,630328.0
180258,MT,2013,1,0,150,257264.0
180276,MT,2013,0,1,204,514957.0
180328,MT,2013,0,1,73,170191.0
180373,MT,2013,0,1,97,178125.0
180416,MT,2013,1,1,267,333756.0
180461,MT,2013,1,1,2345,2722365.0
180489,MT,2013,1,1,1783,3014664.0
180522,MT,2013,1,1,179,343595.0
180595,MT,2013,1,0,238,401433.0
180647,MT,2013,1,0,107,143547.0
180692,MT,2013,1,1,250,460541.0
180771,NE,2013,0,0,24,39607.0
180814,NE,2013,1,0,87,63724.0
180832,NE,2013,1,0,32,53743.0
180878,NE,2013,1,0,36,36205.0
180902,NE,2013,0,1,710,1484427.0
180948,NE,2013,1,1,458,734341.0
180957,NE,2013,0,0,28,112523.0
180984,NE,2013,1,0,281,405308.0
181002,NE,2013,1,0,963,696790.0
181020,NE,2013,1,0,287,471579.0
181093,NE,2013,1,0,96,179815.0
181127,NE,2013,1,0,345,463842.0
181145,NE,2013,0,0,0,
181190,NE,2013,0,0,84,342914.0
181215,NE,2013,1,1,1007,1535520.0
181242,NE,2013,1,0,29,152594.0
181297,NE,2013,1,0,36,32660.0
181303,NE,2013,0,1,1077,2509067.0
181312,NE,2013,0,1,398,824269.0
181330,NE,2013,1,0,367,639106.0
181376,NE,2013,1,0,47,90392.0
181394,NE,2013,1,1,1794,2756483.0
181400,NE,2013,1,0,64,300976.0
181419,NE,2013,0,1,40,79530.0
181428,NE,2013,1,1,0,
181446,NE,2013,1,0,379,461530.0
181464,NE,2013,1,1,4396,4908831.0
181491,NE,2013,0,1,749,1546656.0
181534,NE,2013,1,1,272,549900.0
181543,NE,2013,1,0,3,0.0
181604,NE,2013,1,0,89,158702.0
181640,NE,2013,0,1,1205,1911299.0
181738,NE,2013,1,0,178,335395.0
181765,NE,2013,0,1,86,196603.0
181783,NE,2013,1,1,690,1084290.0
181817,NE,2013,0,1,336,793786.0
181853,NE,2013,1,0,94,221272.0
181880,NV,2013,0,0,155,384278.0
181941,NV,2013,0,0,361,869624.0
182005,NV,2013,1,1,1767,3981743.0
182111,NV,2013,1,0,241,784916.0
182148,NV,2013,0,0,81,346719.0
182281,NV,2013,1,1,3585,7017564.0
182290,NV,2013,1,1,3046,3547849.0
182306,NV,2013,1,1,170,240235.0
182458,NV,2013,1,0,91,116728.0
182500,NV,2013,0,1,623,1317546.0
182564,NV,2013,1,1,329,813457.0
182634,NH,2013,1,0,399,839567.0
182652,NH,2013,0,0,66,187053.0
182670,NH,2013,1,0,1112,1111331.0
182704,NH,2013,0,0,17,56025.0
182722,NH,2013,0,0,31,169350.0
182795,NH,2013,1,0,450,620228.0
182892,NH,2013,0,0,63,147656.0
182953,NH,2013,0,0,93,197692.0
182980,NH,2013,1,0,373,937891.0
182999,NH,2013,0,0,79,150784.0
183026,NH,2013,1,0,1364,2039702.0
183035,NH,2013,0,0,32,24602.0
183044,NH,2013,1,1,2869,3343387.0
183062,NH,2013,1,1,1193,1377136.0
183071,NH,2013,1,1,89,101507.0
183080,NH,2013,1,1,923,1275893.0
183099,NH,2013,0,1,827,1484701.0
183105,NH,2013,0,1,75,235338.0
183114,NH,2013,0,1,57,132865.0
183123,NH,2013,0,1,217,528730.0
183132,NH,2013,0,1,317,646554.0
183141,NH,2013,0,1,279,456161.0
183150,NH,2013,0,1,236,452969.0
183202,NH,2013,0,0,22,52751.0
183211,NH,2013,1,0,213,374714.0
183239,NH,2013,1,0,508,348021.0
183248,NH,2013,0,0,1,0.0
183257,NH,2013,1,1,69,189086.0
183275,NH,2013,1,0,14,39865.0
183488,NJ,2013,0,0,76,337930.0
183655,NJ,2013,0,1,1264,3344607.0
183725,NJ,2013,0,0,349,1277058.0
183743,NJ,2013,0,1,2559,5476344.0
183789,NJ,2013,1,0,808,2887611.0
183804,NJ,2013,1,0,0,
183822,NJ,2013,1,0,417,1555323.0
183859,NJ,2013,0,1,2519,3857163.0
183877,NJ,2013,0,1,1848,3217376.0
183910,NJ,2013,1,0,349,837869.0
183938,NJ,2013,0,1,2021,2973274.0
183974,NJ,2013,1,0,206,449042.0
183983,NJ,2013,0,1,106,257696.0
184047,NJ,2013,0,0,82,25429.0
184056,NJ,2013,0,0,428,1403311.0
184092,NJ,2013,0,0,603,2504695.0
184180,NJ,2013,0,1,1386,1861530.0
184205,NJ,2013,0,1,799,2291134.0
184278,NJ,2013,0,0,142,245000.0
184348,NJ,2013,1,0,399,655931.0
184427,NJ,2013,0,0,161,432029.0
184481,NJ,2013,0,1,2109,7514155.0
184506,NJ,2013,0,0,71,298638.0
184603,NJ,2013,1,0,579,1797352.0
184612,NJ,2013,1,0,150,584970.0
184694,NJ,2013,1,0,507,1067138.0
184746,NJ,2013,0,0,207,805810.0
184773,NJ,2013,1,0,275,749879.0
184782,NJ,2013,1,1,1502,1938583.0
184791,NJ,2013,0,1,1579,2956089.0
184816,NJ,2013,0,0,40,156943.0
184870,NJ,2013,0,0,520,1337087.0
184959,NJ,2013,0,0,71,200919.0
184968,NJ,2013,0,0,20,44835.0
184995,NJ,2013,0,1,2011,7192841.0
185129,NJ,2013,1,1,577,2114578.0
185174,NJ,2013,0,0,51,56485.0
185262,NJ,2013,1,1,1493,3771763.0
185332,NJ,2013,0,0,667,1559927.0
185396,NJ,2013,0,0,839,2772438.0
185466,NJ,2013,0,0,308,239670.0
185509,NJ,2013,0,1,1262,1193479.0
185536,NJ,2013,0,1,2066,4370044.0
185572,NJ,2013,1,0,906,1248500.0
185590,NJ,2013,1,1,3030,5817985.0
185651,NJ,2013,0,0,2,0.0
185679,NJ,2013,0,0,2,2973.0
185721,NJ,2013,0,0,234,912377.0
185767,NJ,2013,0,0,65,192096.0
185828,NJ,2013,1,1,957,1722664.0
185873,NJ,2013,0,1,1810,2972884.0
185970,NJ,2013,0,0,44,113791.0
186016,NJ,2013,0,0,78,171555.0
186034,NJ,2013,0,1,809,2590454.0
186052,NJ,2013,0,0,216,995288.0
186131,NJ,2013,1,0,1284,1096321.0
186186,NJ,2013,1,0,19,31575.0
186201,NJ,2013,1,1,889,1120595.0
186274,NJ,2013,0,0,43,128833.0
186283,NJ,2013,1,0,911,1283484.0
186335,NJ,2013,0,0,4,17085.0
186371,NJ,2013,1,1,494,1116613.0
186380,NJ,2013,1,1,6393,9185139.0
186399,NJ,2013,1,1,985,2588799.0
186405,NJ,2013,0,0,0,
186423,NJ,2013,0,0,0,
186432,NJ,2013,1,0,607,2021471.0
186469,NJ,2013,0,1,227,514891.0
186584,NJ,2013,1,0,1337,2196659.0
186593,NJ,2013,0,0,42,125113.0
186618,NJ,2013,1,0,124,685415.0
186645,NJ,2013,0,1,1256,1618835.0
186867,NJ,2013,1,0,622,772250.0
186876,NJ,2013,1,1,1066,1728910.0
186900,NJ,2013,1,0,18,92770.0
187000,NJ,2013,0,0,123,211239.0
187046,NJ,2013,1,1,0,
187134,NJ,2013,1,1,1402,1049356.0
187198,NJ,2013,0,1,1790,5215412.0
187444,NJ,2013,1,1,1289,2756865.0
187505,NM,2013,0,0,1144,4189542.0
187532,NM,2013,0,1,2480,7839419.0
187596,NM,2013,1,1,292,1276804.0
187602,NM,2013,0,0,65,199490.0
187620,NM,2013,0,1,1112,3832818.0
187639,NM,2013,0,1,327,771946.0
187648,NM,2013,1,1,654,1435280.0
187666,NM,2013,0,1,396,1132933.0
187745,NM,2013,1,1,41,106052.0
187897,NM,2013,1,1,349,932469.0
187903,NM,2013,0,1,264,340691.0
187912,NM,2013,0,1,261,431558.0
187958,NM,2013,0,1,292,1281912.0
187967,NM,2013,1,1,316,450661.0
187976,NM,2013,0,1,62,107090.0
187985,NM,2013,1,1,3470,6015291.0
187994,NM,2013,0,1,235,632344.0
188003,NM,2013,0,1,194,347662.0
188021,NM,2013,0,1,80,291590.0
188030,NM,2013,1,1,1902,3781841.0
188049,NM,2013,0,1,270,933653.0
188058,NM,2013,1,1,170,594866.0
188100,NM,2013,0,1,700,2152726.0
188137,NM,2013,0,1,438,1371662.0
188146,NM,2013,1,0,201,494290.0
188182,NM,2013,1,0,48,150016.0
188216,NM,2013,0,1,123,314592.0
188225,NM,2013,0,1,101,413060.0
188261,NM,2013,0,1,55,102680.0
188304,NM,2013,1,1,386,1295349.0
188340,NY,2013,1,0,278,578002.0
188429,NY,2013,1,0,903,1395165.0
188438,NY,2013,0,1,989,2211489.0
188517,NY,2013,1,0,59,221798.0
188526,NY,2013,1,0,243,314423.0
188641,NY,2013,1,0,535,1201738.0
188650,NY,2013,0,0,711,2399654.0
188669,NY,2013,0,0,27,40920.0
188678,NY,2013,0,0,86,287341.0
188687,NY,2013,0,0,20,45027.0
188696,NY,2013,0,0,139,82995.0
188854,NY,2013,1,0,462,989208.0
188890,NY,2013,0,0,1769,6314663.0
188915,NY,2013,0,0,9,13014.0
188942,NY,2013,0,0,26,125675.0
188988,NY,2013,0,0,337,741719.0
189088,NY,2013,1,0,489,690839.0
189097,NY,2013,1,0,576,592933.0
189219,NY,2013,0,0,302,756000.0
189228,NY,2013,1,0,685,2295236.0
189264,NY,2013,1,0,9,42365.0
189273,NY,2013,1,0,18,26430.0
189282,NY,2013,0,0,2,3527.0
189404,NY,2013,0,0,71,226826.0
189413,NY,2013,1,0,220,543200.0
189422,NY,2013,0,0,161,325517.0
189459,NY,2013,1,0,198,718650.0
189468,NY,2013,0,0,160,401024.0
189477,NY,2013,0,0,330,727964.0
189547,NY,2013,0,1,1433,3648256.0
189556,NY,2013,1,0,35,117166.0
189565,NY,2013,1,0,41,89496.0
189574,NY,2013,0,0,91,309256.0
189583,NY,2013,1,0,78,298764.0
189592,NY,2013,1,0,46,203550.0
189705,NY,2013,1,0,680,1298146.0
189714,NY,2013,0,0,57,153841.0
189811,NY,2013,0,0,30,141137.0
189839,NY,2013,0,1,615,1786425.0
189848,NY,2013,1,0,345,804063.0
189857,NY,2013,1,0,92,411521.0
189954,NY,2013,0,0,51,235211.0
190008,NY,2013,0,0,14,0.0
190044,NY,2013,1,0,757,1026742.0
190053,NY,2013,0,1,321,843826.0
190071,NY,2013,0,0,0,
190099,NY,2013,1,0,759,429111.0
190114,NY,2013,1,0,113,446919.0
190150,NY,2013,1,0,1476,1519361.0
190169,NY,2013,0,1,339,859349.0
190239,NY,2013,0,0,61,233567.0
190248,NY,2013,1,0,153,384900.0
190293,NY,2013,0,0,32,137510.0
190309,NY,2013,0,0,13,49114.0
190318,NY,2013,0,0,85,269618.0
190372,NY,2013,1,0,178,161308.0
190415,NY,2013,1,0,3223,3002426.0
190442,NY,2013,0,1,916,2433048.0
190451,NY,2013,0,0,12,8563.0
190503,NY,2013,1,0,491,642357.0
190512,NY,2013,1,1,1245,2847011.0
190521,NY,2013,0,1,4528,17438466.0
190530,NY,2013,0,1,1638,6751958.0
190549,NY,2013,1,1,1183,3484950.0
190558,NY,2013,1,1,2630,7488636.0
190567,NY,2013,1,1,1431,4433660.0
190576,NY,2013,1,1,0,
190585,NY,2013,0,1,1118,4441529.0
190594,NY,2013,1,1,1921,4775834.0
190600,NY,2013,1,1,1850,5702318.0
190619,NY,2013,0,1,2534,8810475.0
190628,NY,2013,0,1,2523,8447127.0
190637,NY,2013,1,1,582,2104234.0
190646,NY,2013,1,1,994,3738298.0
190655,NY,2013,1,1,3119,11009324.0
190664,NY,2013,1,1,1350,3370178.0
190673,NY,2013,0,1,3055,9594901.0
190691,NY,2013,1,1,955,3720035.0
190707,NY,2013,0,0,9,19530.0
190716,NY,2013,1,0,251,425231.0
190725,NY,2013,1,0,409,757877.0
190761,NY,2013,1,0,286,663013.0
190840,NY,2013,0,1,1941,3577666.0
190956,NY,2013,0,0,2,648.0
190974,NY,2013,0,0,36,102434.0
190983,NY,2013,1,0,319,443597.0
191083,NY,2013,0,1,2676,7645190.0
191126,NY,2013,1,1,1279,2016627.0
191199,NY,2013,0,1,1340,3424806.0
191205,NY,2013,1,0,151,326444.0
191241,NY,2013,1,0,1944,1913939.0
191287,NY,2013,0,0,358,260095.0
191302,NY,2013,0,1,634,1788158.0
191311,NY,2013,0,0,196,55673.0
191339,NY,2013,0,1,1068,3241399.0
191515,NY,2013,1,0,491,402593.0
191533,NY,2013,1,0,528,918310.0
191597,NY,2013,1,0,6,8019.0
191612,NY,2013,0,1,684,1901930.0
191621,NY,2013,1,0,183,446338.0
191630,NY,2013,1,0,638,528797.0
191649,NY,2013,1,0,1612,2079860.0
191676,NY,2013,1,0,223,382538.0
191719,NY,2013,0,1,2088,3858726.0
191728,NY,2013,0,0,1112,3795733.0
191834,NY,2013,0,0,506,1361470.0
191931,NY,2013,1,0,922,1502386.0
191940,NY,2013,0,0,0,
191959,NY,2013,0,0,36,142176.0
191968,NY,2013,1,0,1789,2391052.0
191986,NY,2013,0,1,968,2818379.0
192004,NY,2013,1,0,68,241320.0
192022,NY,2013,0,1,698,1734255.0
192040,NY,2013,1,0,33,0.0
192110,NY,2013,1,0,109,104495.0
192165,NY,2013,1,0,44,192313.0
192192,NY,2013,1,0,224,473798.0
192271,NY,2013,1,0,295,537250.0
192323,NY,2013,1,0,622,1103329.0
192439,NY,2013,1,0,864,3530272.0
192448,NY,2013,1,0,631,1199396.0
192484,NY,2013,0,0,49,143201.0
192509,NY,2013,0,0,82,239633.0
192563,NY,2013,1,0,0,
192624,NY,2013,1,0,27,129980.0
192688,NY,2013,0,0,131,652978.0
192703,NY,2013,1,0,755,1041340.0
192712,NY,2013,1,0,81,61101.0
192749,NY,2013,1,0,475,893931.0
192785,NY,2013,1,0,29,67005.0
192800,NY,2013,0,0,1,0.0
192819,NY,2013,1,0,1149,781070.0
192864,NY,2013,1,0,397,672839.0
192925,NY,2013,1,0,443,1210084.0
192961,NY,2013,0,0,1,0.0
192970,NY,2013,0,0,0,
193016,NY,2013,1,0,823,2825114.0
193052,NY,2013,1,0,16,27525.0
193061,NY,2013,1,0,4,0.0
193070,NY,2013,1,0,12,50960.0
193122,NY,2013,0,1,53,138297.0
193186,NY,2013,0,0,42,185192.0
193201,NY,2013,0,0,202,546954.0
193247,NY,2013,1,0,34,52664.0
193265,NY,2013,0,0,87,253178.0
193283,NY,2013,0,1,1474,4986132.0
193292,NY,2013,1,0,495,877245.0
193308,NY,2013,1,0,1179,4769393.0
193326,NY,2013,0,1,3354,9080872.0
193353,NY,2013,1,0,448,795763.0
193399,NY,2013,1,0,389,977444.0
